EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-3.507,-2.036,-2.311,1.538,0.683,0.458,2.621,5.268,0.025,1.001,-0.200,0.275,0.275,0.458,100.000,42955.000,1.000
-4.208,-2.549,-4.533,-0.896,-1.977,-0.867,1.225,2.564,0.028,1.001,-0.201,0.122,0.275,0.397,100.000,42956.000,1.000
-4.469,-2.827,-6.600,-3.293,-4.895,-2.128,-0.412,-0.468,0.029,1.001,-0.201,0.092,0.183,0.336,100.000,42957.000,1.000
-3.847,-2.270,-7.498,-4.714,-6.978,-2.952,-1.998,-2.743,0.031,0.999,-0.198,0.153,0.305,0.275,100.000,42958.000,1.000
-2.478,-0.933,-7.010,-5.041,-7.709,-3.090,-3.199,-3.718,0.028,1.000,-0.203,0.061,0.275,0.305,100.000,42959.000,1.000
-0.834,0.635,-5.604,-4.651,-7.175,-2.470,-3.581,-3.407,0.029,1.000,-0.203,-0.092,0.397,0.183,100.000,42960.000,1.000
0.528,1.786,-4.103,-4.059,-5.896,-1.294,-2.917,-2.277,0.029,1.003,-0.200,-0.092,0.458,0.336,100.000,42961.000,1.000
1.012,2.113,-3.296,-3.748,-4.585,-0.040,-1.603,-1.154,0.030,1.000,-0.203,-0.183,0.488,0.336,100.000,42962.000,1.000
0.243,1.672,-3.490,-3.875,-3.764,0.823,-0.497,-0.889,0.032,0.999,-0.203,-0.153,0.488,0.336,100.000,42963.000,1.000
-1.622,0.836,-4.407,-4.266,-3.599,1.082,-0.272,-1.728,0.030,1.001,-0.203,-0.153,0.336,0.488,100.000,42964.000,1.000
-3.991,-0.129,-5.611,-4.801,-4.120,0.669,-1.036,-3.055,0.028,0.998,-0.203,-0.214,0.458,0.549,100.000,42965.000,1.000
-6.219,-1.224,-6.817,-5.504,-5.310,-0.398,-2.402,-3.910,0.029,0.999,-0.201,-0.122,0.549,0.488,100.000,42966.000,1.000
-7.853,-2.483,-7.814,-6.209,-6.856,-1.822,-3.633,-3.649,0.029,0.998,-0.201,-0.153,0.519,0.519,100.000,42967.000,1.000
-8.601,-3.708,-8.325,-6.388,-8.034,-2.950,-3.808,-2.092,0.028,0.999,-0.203,-0.214,0.580,0.366,100.000,42968.000,1.000
-8.248,-4.522,-8.078,-5.448,-8.047,-3.033,-2.224,0.624,0.029,0.999,-0.202,-0.275,0.519,0.336,100.000,42969.000,1.000
-6.860,-4.753,-7.053,-3.289,-6.629,-1.813,1.021,4.020,0.027,0.999,-0.203,-0.275,0.519,0.275,100.000,42970.000,1.000
-4.947,-4.642,-5.559,-0.548,-4.308,0.056,4.868,7.154,0.027,1.000,-0.202,-0.305,0.458,0.275,100.000,42971.000,1.000
-3.135,-4.501,-3.944,1.887,-1.947,1.430,7.969,9.036,0.025,1.000,-0.202,-0.397,0.397,0.244,100.000,42972.000,1.000
-1.671,-4.307,-2.314,3.552,-0.024,1.667,9.597,9.392,0.025,1.002,-0.200,-0.488,0.336,0.183,100.000,42973.000,1.000
-0.401,-3.765,-0.567,4.567,1.600,1.101,9.905,8.827,0.027,1.001,-0.199,-0.519,0.336,0.305,100.000,42974.000,1.000
0.938,-2.616,1.447,5.348,3.379,0.637,9.529,8.179,0.025,1.003,-0.201,-0.549,0.275,0.214,100.000,42975.000,1.000
2.510,-0.801,3.804,6.264,5.654,0.979,9.052,7.872,0.025,1.004,-0.202,-0.702,0.275,0.366,100.000,42976.000,1.000
4.237,1.446,6.340,7.409,8.381,2.236,8.755,7.837,0.025,1.007,-0.203,-0.854,0.183,0.336,100.000,42977.000,1.000
5.723,3.611,8.577,8.556,11.153,4.118,8.689,7.783,0.025,1.004,-0.203,-1.068,0.031,0.427,100.000,42978.000,1.000
6.494,5.164,9.963,9.362,13.419,6.145,8.735,7.438,0.024,1.001,-0.204,-1.160,0.000,0.458,100.000,42979.000,1.000
6.376,5.876,10.265,9.611,14.690,7.630,8.557,6.779,0.025,0.997,-0.203,-1.099,-0.061,0.519,100.000,42980.000,1.000
5.639,5.832,9.675,9.271,14.655,7.867,7.762,6.070,0.025,0.995,-0.201,-1.190,-0.183,0.427,100.000,42981.000,1.000
4.823,5.204,8.617,8.416,13.288,6.567,6.157,5.599,0.024,0.995,-0.203,-0.916,-0.305,0.488,100.000,42982.000,1.000
4.525,4.255,7.687,7.347,11.072,4.140,3.942,5.535,0.024,0.995,-0.205,-0.916,-0.427,0.427,100.000,42983.000,1.000
5.266,3.531,7.652,6.724,9.059,1.704,1.770,6.003,0.026,0.996,-0.204,-0.793,-0.427,0.366,100.000,42984.000,1.000
7.246,3.680,9.055,7.234,8.343,0.621,0.474,7.049,0.028,0.997,-0.205,-0.824,-0.549,0.366,100.000,42985.000,1.000
10.006,4.875,11.617,8.935,9.247,1.581,0.531,8.455,0.030,0.996,-0.202,-0.824,-0.519,0.366,100.000,42986.000,1.000
12.519,6.622,14.276,11.069,11.110,4.056,1.803,9.734,0.030,0.999,-0.203,-0.732,-0.427,0.244,100.000,42987.000,1.000
13.920,8.308,16.057,12.689,12.930,6.739,3.632,10.452,0.031,0.998,-0.202,-0.671,-0.519,0.427,100.000,42988.000,1.000
14.012,9.662,16.649,13.214,13.987,8.426,5.039,10.394,0.030,0.998,-0.201,-0.702,-0.519,0.549,100.000,42989.000,1.000
13.015,10.566,16.121,12.410,13.901,8.575,5.128,9.396,0.029,0.998,-0.203,-0.641,-0.427,0.458,100.000,42990.000,1.000
11.256,10.813,14.595,10.390,12.619,7.436,3.733,7.459,0.030,0.998,-0.206,-0.580,-0.427,0.305,100.000,42991.000,1.000
9.177,10.237,12.341,7.741,10.499,5.748,1.615,5.049,0.030,0.997,-0.205,-0.549,-0.397,0.336,100.000,42992.000,1.000
7.244,8.885,9.822,5.301,8.124,4.214,-0.081,2.967,0.029,0.997,-0.205,-0.488,-0.275,0.214,100.000,42993.000,1.000
5.743,7.055,7.516,3.645,6.008,3.193,-0.511,1.913,0.029,0.998,-0.202,-0.427,-0.336,0.305,100.000,42994.000,1.000
4.699,5.165,5.669,2.791,4.393,2.651,0.423,2.091,0.026,0.998,-0.199,-0.427,-0.275,0.397,100.000,42995.000,1.000
3.887,3.467,4.141,2.261,3.129,2.107,1.909,2.939,0.028,0.998,-0.202,-0.366,-0.275,0.427,100.000,42996.000,1.000
2.909,1.816,2.487,1.406,1.764,0.836,2.650,3.356,0.027,0.998,-0.205,-0.366,-0.366,0.275,100.000,42997.000,1.000
1.476,-0.151,0.355,-0.125,-0.084,-1.525,1.801,2.463,0.027,0.998,-0.202,-0.336,-0.397,0.214,100.000,42998.000,1.000
-0.332,-2.546,-2.145,-2.118,-2.410,-4.602,-0.506,0.149,0.025,0.996,-0.201,-0.397,-0.549,0.214,100.000,42999.000,1.000
-2.137,-4.970,-4.496,-4.037,-4.825,-7.516,-3.406,-3.037,0.023,0.998,-0.202,-0.305,-0.610,0.336,100.000,43000.000,1.000
-3.629,-6.743,-6.153,-5.475,-6.787,-9.415,-5.890,-6.275,0.024,0.998,-0.204,-0.336,-0.702,0.366,100.000,43001.000,1.000
-4.815,-7.416,-6.908,-6.384,-7.938,-9.956,-7.310,-8.776,0.025,1.000,-0.198,-0.366,-0.763,0.458,100.000,43002.000,1.000
-5.874,-7.044,-6.935,-6.930,-8.233,-9.424,-7.495,-9.927,0.027,1.000,-0.203,-0.397,-0.793,0.397,100.000,43003.000,1.000
-6.740,-5.956,-6.463,-7.113,-7.749,-8.292,-6.483,-9.409,0.026,1.000,-0.202,-0.427,-0.946,0.488,100.000,43004.000,1.000
-6.984,-4.470,-5.532,-6.638,-6.547,-6.751,-4.324,-7.398,0.027,1.000,-0.201,-0.458,-1.038,0.488,100.000,43005.000,1.000
-6.184,-2.908,-4.104,-5.216,-4.811,-4.779,-1.285,-4.498,0.028,1.000,-0.202,-0.458,-1.129,0.610,100.000,43006.000,1.000
-4.205,-1.488,-2.185,-2.852,-2.880,-2.453,1.989,-1.320,0.028,0.999,-0.204,-0.549,-1.160,0.702,100.000,43007.000,1.000
-1.101,0.001,0.287,0.213,-0.955,0.006,4.793,1.831,0.029,1.000,-0.201,-0.519,-1.282,0.702,100.000,43008.000,1.000
2.885,2.063,3.383,3.604,1.019,2.325,6.797,4.823,0.030,0.998,-0.204,-0.488,-1.312,0.763,100.000,43009.000,1.000
7.041,4.742,6.717,6.643,2.918,4.086,7.946,7.223,0.031,0.999,-0.203,-0.427,-1.282,0.824,100.000,43010.000,1.000
10.235,7.262,9.270,8.375,4.117,4.771,8.073,8.179,0.032,0.999,-0.203,-0.458,-1.343,0.854,100.000,43011.000,1.000
11.534,8.546,9.935,8.107,3.843,4.120,6.899,6.998,0.035,1.000,-0.203,-0.488,-1.343,0.824,100.000,43012.000,1.000
10.667,7.860,8.159,5.774,1.655,2.278,4.246,3.675,0.038,1.004,-0.202,-0.519,-1.343,0.702,100.000,43013.000,1.000
8.034,5.195,4.226,1.918,-2.266,-0.331,0.274,-1.084,0.037,1.002,-0.201,-0.580,-1.099,0.702,100.000,43014.000,1.000
4.675,1.483,-0.623,-2.292,-6.913,-3.039,-4.300,-5.978,0.037,0.998,-0.202,-0.580,-1.038,0.671,100.000,43015.000,1.000
2.102,-1.649,-4.482,-5.213,-10.641,-5.053,-8.301,-9.456,0.035,0.994,-0.202,-0.732,-0.793,0.549,100.000,43016.000,1.000
1.605,-2.771,-5.710,-5.520,-12.009,-5.780,-10.535,-10.514,0.035,0.997,-0.204,-0.610,-0.702,0.397,100.000,43017.000,1.000
3.358,-1.607,-4.008,-3.183,-10.733,-5.142,-10.361,-9.206,0.035,0.998,-0.206,-0.641,-0.610,0.244,100.000,43018.000,1.000
6.173,0.752,-0.721,0.316,-7.909,-3.691,-8.172,-6.471,0.037,0.999,-0.205,-0.641,-0.458,0.153,100.000,43019.000,1.000
8.268,2.697,2.083,2.938,-5.185,-2.252,-5.313,-3.689,0.037,1.004,-0.202,-0.610,-0.275,0.031,100.000,43020.000,1.000
8.465,3.283,3.052,3.476,-3.568,-1.320,-3.311,-2.152,0.036,1.002,-0.201,-0.793,-0.183,0.000,100.000,43021.000,1.000
6.772,2.661,2.195,2.135,-3.001,-0.836,-3.007,-2.466,0.035,0.996,-0.203,-0.793,-0.092,0.061,100.000,43022.000,1.000
3.994,1.538,0.365,-0.048,-2.926,-0.485,-4.179,-4.328,0.034,0.994,-0.208,-0.763,0.153,-0.061,100.000,43023.000,1.000
1.123,0.558,-1.469,-2.022,-2.903,0.029,-5.795,-6.808,0.032,0.991,-0.208,-0.732,0.244,-0.122,100.000,43024.000,1.000
-0.868,0.125,-2.460,-3.027,-2.672,0.914,-6.680,-8.773,0.031,0.989,-0.207,-0.366,0.244,-0.183,100.000,43025.000,1.000
-1.190,0.420,-2.023,-2.686,-2.008,2.238,-6.091,-9.309,0.031,0.990,-0.207,-0.122,0.305,-0.061,100.000,43026.000,1.000
0.359,1.324,-0.139,-1.104,-0.738,3.817,-3.900,-7.992,0.031,0.993,-0.207,0.000,0.336,-0.031,100.000,43027.000,1.000
3.017,2.305,2.408,1.054,0.977,5.066,-0.773,-5.199,0.030,0.996,-0.205,0.122,0.305,-0.153,100.000,43028.000,1.000
5.119,2.441,4.142,2.590,2.382,5.075,1.781,-2.329,0.031,1.000,-0.206,0.122,0.366,-0.183,100.000,43029.000,1.000
4.866,0.874,3.566,2.243,2.482,3.275,2.276,-1.052,0.032,1.000,-0.202,0.214,0.366,-0.031,100.000,43030.000,1.000
1.459,-2.515,0.162,-0.463,0.875,0.144,0.534,-1.936,0.030,1.000,-0.205,0.275,0.336,0.061,100.000,43031.000,1.000
-4.212,-6.775,-5.052,-4.696,-1.765,-2.858,-1.999,-3.983,0.029,0.999,-0.204,0.244,0.366,0.183,100.000,43032.000,1.000
-9.952,-10.269,-9.982,-8.697,-4.056,-4.236,-3.398,-5.611,0.029,1.000,-0.206,0.244,0.427,0.092,100.000,43033.000,1.000
-13.646,-11.726,-12.795,-10.909,-4.889,-3.526,-2.778,-5.993,0.027,1.003,-0.205,0.244,0.427,-0.061,100.000,43034.000,1.000
-14.576,-11.031,-13.011,-10.925,-4.091,-1.459,-0.696,-5.387,0.027,1.003,-0.202,0.092,0.397,-0.031,100.000,43035.000,1.000
-13.524,-9.012,-11.421,-9.436,-2.208,0.843,1.648,-4.494,0.025,1.005,-0.202,0.000,0.336,-0.153,100.000,43036.000,1.000
-11.855,-6.712,-9.238,-7.499,0.000,2.576,3.291,-3.804,0.026,1.003,-0.202,-0.122,0.244,-0.244,100.000,43037.000,1.000
-10.724,-4.995,-7.500,-5.986,1.758,3.296,3.810,-3.466,0.024,1.005,-0.201,-0.305,0.122,-0.305,100.000,43038.000,1.000
-10.833,-4.437,-6.858,-5.362,2.439,2.919,3.300,-3.382,0.025,1.005,-0.204,-0.397,0.153,-0.427,100.000,43039.000,1.000
-12.283,-5.148,-7.392,-5.555,1.896,1.833,2.264,-3.280,0.027,1.005,-0.203,-0.580,0.092,-0.366,100.000,43040.000,1.000
-14.436,-6.664,-8.554,-6.033,0.555,0.636,1.330,-2.911,0.027,1.005,-0.205,-0.580,0.000,-0.427,100.000,43041.000,1.000
-16.198,-8.185,-9.477,-6.186,-0.878,-0.255,0.889,-2.307,0.026,1.004,-0.203,-0.671,-0.092,-0.366,100.000,43042.000,1.000
-16.673,-8.969,-9.467,-5.734,-1.744,-0.565,0.980,-1.717,0.026,1.003,-0.202,-0.824,-0.092,-0.305,100.000,43043.000,1.000
-15.558,-8.536,-8.215,-4.715,-1.555,-0.064,1.449,-1.218,0.026,1.003,-0.201,-0.916,-0.153,-0.458,100.000,43044.000,1.000
-13.137,-6.809,-5.849,-3.328,-0.181,1.148,2.009,-0.607,0.026,1.004,-0.202,-0.946,-0.244,-0.214,100.000,43045.000,1.000
-10.248,-4.336,-3.037,-1.997,1.886,2.514,2.189,0.167,0.026,1.004,-0.202,-1.038,-0.305,-0.153,100.000,43046.000,1.000
-8.024,-2.109,-0.799,-1.311,3.712,3.458,1.606,0.735,0.027,1.001,-0.198,-1.160,-0.336,-0.305,100.000,43047.000,1.000
-7.229,-0.891,0.128,-1.588,4.531,3.763,0.322,0.592,0.026,1.000,-0.198,-1.251,-0.366,-0.122,100.000,43048.000,1.000
-7.807,-0.748,-0.276,-2.634,4.132,3.491,-1.222,-0.422,0.025,1.003,-0.198,-1.282,-0.366,-0.153,100.000,43049.000,1.000
-9.013,-1.203,-1.482,-3.974,2.804,2.874,-2.432,-1.899,0.025,1.002,-0.200,-1.404,-0.397,-0.214,100.000,43050.000,1.000
-9.818,-1.624,-2.755,-5.076,1.167,2.351,-2.739,-3.000,0.025,1.001,-0.198,-1.434,-0.397,-0.031,100.000,43051.000,1.000
-9.423,-1.558,-3.434,-5.489,-0.069,2.316,-1.894,-2.995,0.025,1.001,-0.197,-1.495,-0.366,-0.122,100.000,43052.000,1.000
-7.787,-0.991,-3.256,-5.076,-0.537,2.657,-0.260,-1.942,0.027,1.000,-0.196,-1.587,-0.397,0.000,100.000,43053.000,1.000
-5.590,-0.300,-2.474,-4.080,-0.461,2.713,1.250,-0.675,0.026,1.001,-0.195,-1.617,-0.488,0.031,100.000,43054.000,1.000
-3.662,0.091,-1.624,-2.931,-0.465,1.775,1.620,0.050,0.027,0.999,-0.198,-1.648,-0.519,0.122,100.000,43055.000,1.000
-2.462,0.013,-1.194,-2.094,-1.119,-0.329,0.435,0.189,0.026,0.998,-0.196,-1.740,-0.488,0.031,100.000,43056.000,1.000
-1.919,-0.302,-1.317,-1.891,-2.506,-2.945,-1.752,0.100,0.026,0.996,-0.198,-1.709,-0.580,0.031,100.000,43057.000,1.000
-1.607,-0.348,-1.726,-2.327,-4.204,-4.988,-3.941,-0.031,0.027,0.994,-0.198,-1.617,-0.488,0.000,100.000,43058.000,1.000
-1.054,0.275,-2.030,-3.123,-5.662,-5.725,-5.461,-0.234,0.030,0.994,-0.197,-1.556,-0.580,0.031,100.000,43059.000,1.000
0.034,1.574,-1.989,-3.863,-6.526,-5.101,-6.104,-0.532,0.031,0.993,-0.199,-1.465,-0.549,0.000,100.000,43060.000,1.000
1.552,3.078,-1.684,-4.223,-6.838,-3.634,-5.968,-0.956,0.030,0.991,-0.197,-1.373,-0.549,-0.061,100.000,43061.000,1.000
2.870,3.954,-1.577,-4.243,-7.063,-2.261,-5.478,-1.582,0.030,0.991,-0.195,-1.343,-0.427,-0.031,100.000,43062.000,1.000
3.196,3.486,-2.199,-4.269,-7.718,-1.880,-5.169,-2.388,0.031,0.991,-0.199,-1.190,-0.305,0.183,100.000,43063.000,1.000
2.305,1.649,-3.620,-4.491,-8.812,-2.771,-5.243,-3.127,0.030,0.992,-0.200,-0.977,-0.153,0.305,100.000,43064.000,1.000
0.778,-0.825,-5.310,-4.707,-9.811,-4.553,-5.464,-3.508,0.031,0.991,-0.200,-0.732,-0.183,0.336,100.000,43065.000,1.000
-0.552,-2.942,-6.595,-4.642,-10.181,-6.557,-5.522,-3.559,0.031,0.992,-0.199,-0.671,-0.031,0.244,100.000,43066.000,1.000
-1.261,-3.965,-7.165,-4.307,-9.784,-8.110,-5.297,-3.541,0.032,0.993,-0.197,-0.610,0.000,0.336,100.000,43067.000,1.000
-1.401,-3.670,-7.117,-3.931,-8.774,-8.626,-4.724,-3.474,0.030,0.992,-0.197,-0.519,0.061,0.427,100.000,43068.000,1.000
-1.154,-2.372,-6.630,-3.641,-7.338,-7.794,-3.654,-3.011,0.030,0.991,-0.199,-0.244,0.061,0.458,100.000,43069.000,1.000
-0.585,-0.725,-5.720,-3.279,-5.606,-5.924,-2.110,-1.847,0.031,0.994,-0.198,-0.214,0.244,0.427,100.000,43070.000,1.000
0.198,0.559,-4.393,-2.602,-3.760,-3.935,-0.537,-0.211,0.032,0.995,-0.200,-0.122,0.427,0.580,100.000,43071.000,1.000
0.808,0.950,-2.970,-1.668,-2.138,-2.745,0.438,1.083,0.031,0.997,-0.197,-0.031,0.336,0.488,100.000,43072.000,1.000
0.855,0.364,-1.951,-0.790,-1.020,-2.582,0.536,1.295,0.031,0.998,-0.200,0.092,0.427,0.397,100.000,43073.000,1.000
0.521,-0.628,-1.449,-0.054,-0.242,-2.880,0.116,0.599,0.031,0.998,-0.199,0.092,0.549,0.366,100.000,43074.000,1.000
0.501,-1.020,-1.008,0.866,0.737,-2.800,-0.112,0.001,0.031,1.000,-0.198,0.153,0.641,0.244,100.000,43075.000,1.000
1.243,-0.109,-0.140,2.207,2.221,-1.888,0.258,0.364,0.031,1.002,-0.196,0.153,0.580,0.336,100.000,43076.000,1.000
2.477,1.862,1.097,3.667,3.826,-0.432,0.969,1.724,0.030,1.001,-0.197,0.244,0.702,0.214,100.000,43077.000,1.000
3.508,3.754,2.130,4.611,4.723,0.736,1.371,3.401,0.030,1.001,-0.198,0.305,0.763,0.214,100.000,43078.000,1.000
3.748,4.292,2.396,4.632,4.375,0.940,1.073,4.461,0.030,1.002,-0.199,0.244,0.793,0.122,100.000,43079.000,1.000
3.066,2.996,1.841,3.867,3.061,0.237,0.365,4.319,0.029,1.002,-0.201,0.244,0.824,0.061,100.000,43080.000,1.000
1.884,0.544,0.996,2.935,1.736,-0.688,-0.050,3.252,0.026,1.003,-0.198,0.183,0.885,0.031,100.000,43081.000,1.000
1.004,-1.663,0.668,2.657,1.406,-1.112,0.364,2.369,0.027,1.003,-0.200,0.153,0.793,0.092,100.000,43082.000,1.000
1.167,-2.451,1.454,3.617,2.540,-0.779,1.703,2.896,0.025,1.002,-0.200,0.092,0.671,-0.061,100.000,43083.000,1.000
2.536,-1.598,3.334,5.692,4.802,0.051,3.588,5.156,0.025,0.999,-0.198,0.122,0.519,-0.092,100.000,43084.000,1.000
4.502,0.131,5.580,7.958,7.220,0.918,5.284,8.121,0.024,0.997,-0.201,0.061,0.610,-0.061,100.000,43085.000,1.000
6.137,1.676,7.248,9.305,8.775,1.519,6.105,10.209,0.026,0.997,-0.203,0.031,0.580,-0.214,100.000,43086.000,1.000
7.020,2.579,7.967,9.335,9.104,1.965,5.911,10.620,0.028,1.001,-0.203,0.183,0.549,-0.122,100.000,43087.000,1.000
7.483,3.235,8.142,8.556,8.638,2.742,5.143,9.715,0.030,1.003,-0.203,0.183,0.519,0.000,100.000,43088.000,1.000
8.019,4.233,8.371,7.746,8.037,4.202,4.411,8.315,0.029,1.003,-0.205,0.153,0.549,0.122,100.000,43089.000,1.000
8.804,5.683,8.939,7.386,7.652,6.080,4.115,7.025,0.029,1.002,-0.201,0.183,0.458,0.214,100.000,43090.000,1.000
9.777,7.177,9.847,7.597,7.494,7.599,4.380,6.143,0.028,1.000,-0.202,0.153,0.427,0.275,100.000,43091.000,1.000
10.818,8.168,10.953,8.229,7.471,8.138,5.143,5.798,0.027,1.000,-0.202,0.214,0.427,0.427,100.000,43092.000,1.000
11.757,8.398,12.007,8.940,7.534,7.719,6.107,5.910,0.029,0.999,-0.204,0.092,0.397,0.336,100.000,43093.000,1.000
12.415,8.086,12.774,9.404,7.664,6.775,6.727,6.187,0.030,1.001,-0.201,0.244,0.305,0.366,100.000,43094.000,1.000
12.658,7.629,13.085,9.479,7.720,5.573,6.489,6.311,0.029,1.001,-0.202,0.214,0.305,0.366,100.000,43095.000,1.000
12.418,7.104,12.729,9.127,7.323,4.017,5.175,5.985,0.028,1.000,-0.202,0.183,0.183,0.244,100.000,43096.000,1.000
11.754,6.317,11.552,8.376,6.124,2.023,2.934,4.957,0.029,0.999,-0.202,0.000,0.214,0.092,100.000,43097.000,1.000
10.857,5.260,9.721,7.383,4.201,-0.123,0.326,3.222,0.030,0.995,-0.204,0.092,0.244,0.122,100.000,43098.000,1.000
9.893,4.233,7.674,6.309,2.025,-1.891,-1.763,1.117,0.031,0.993,-0.203,-0.031,0.244,0.031,100.000,43099.000,1.000
8.916,3.577,5.879,5.207,0.125,-2.864,-2.591,-0.905,0.031,0.992,-0.206,0.000,0.336,-0.153,100.000,43100.000,1.000
7.948,3.430,4.699,4.147,-1.087,-2.964,-2.106,-2.547,0.031,0.992,-0.205,0.061,0.275,-0.183,100.000,43101.000,1.000
6.898,3.558,4.194,3.175,-1.512,-2.537,-1.096,-3.794,0.032,0.993,-0.205,0.214,0.305,-0.153,100.000,43102.000,1.000
5.497,3.418,3.981,2.172,-1.492,-2.170,-0.687,-4.789,0.033,0.994,-0.206,0.183,0.305,-0.305,100.000,43103.000,1.000
3.593,2.631,3.561,1.040,-1.525,-2.212,-1.519,-5.483,0.035,0.993,-0.206,0.397,0.397,-0.366,100.000,43104.000,1.000
1.297,1.230,2.643,-0.155,-1.949,-2.629,-3.454,-5.589,0.034,0.995,-0.206,0.458,0.580,-0.305,100.000,43105.000,1.000
-1.215,-0.597,1.130,-1.395,-2.913,-3.301,-5.856,-4.965,0.034,0.995,-0.204,0.488,0.488,-0.427,100.000,43106.000,1.000
-3.681,-2.592,-0.789,-2.675,-4.252,-4.088,-7.773,-3.776,0.031,0.996,-0.203,0.519,0.671,-0.427,100.000,43107.000,1.000
-5.546,-4.235,-2.467,-3.650,-5.282,-4.683,-8.097,-2.213,0.031,0.999,-0.204,0.427,0.702,-0.488,100.000,43108.000,1.000
-6.125,-4.845,-3.079,-3.688,-5.107,-4.661,-6.135,-0.288,0.030,0.999,-0.206,0.427,0.641,-0.336,100.000,43109.000,1.000
-5.168,-4.117,-2.277,-2.475,-3.371,-3.760,-2.257,1.835,0.029,1.001,-0.206,0.427,0.610,-0.305,100.000,43110.000,1.000
-3.209,-2.466,-0.486,-0.443,-0.614,-2.130,2.096,3.606,0.025,1.002,-0.205,0.366,0.549,-0.183,100.000,43111.000,1.000
-1.308,-0.779,1.381,1.405,2.073,-0.376,5.222,4.383,0.026,1.003,-0.203,0.275,0.458,-0.153,100.000,43112.000,1.000
-0.467,0.091,2.374,1.976,3.621,0.703,6.042,3.752,0.025,1.004,-0.203,0.122,0.397,-0.153,100.000,43113.000,1.000
-1.040,-0.185,2.001,0.726,3.528,0.640,4.581,1.761,0.024,1.004,-0.199,0.031,0.305,-0.122,100.000,43114.000,1.000
-2.412,-1.155,0.622,-1.824,2.244,-0.273,1.954,-0.803,0.023,1.004,-0.201,-0.092,0.275,0.000,100.000,43115.000,1.000
-3.384,-1.862,-0.774,-4.353,0.885,-1.118,-0.266,-2.748,0.024,1.001,-0.202,-0.244,0.122,0.031,100.000,43116.000,1.000
-3.120,-1.578,-1.370,-5.716,0.326,-1.070,-1.059,-3.395,0.024,1.004,-0.202,-0.366,0.000,0.000,100.000,43117.000,1.000
-1.829,-0.367,-1.117,-5.689,0.602,0.022,-0.448,-2.983,0.026,1.005,-0.202,-0.458,0.000,0.061,100.000,43118.000,1.000
-0.453,1.106,-0.514,-4.765,1.259,1.784,0.953,-2.145,0.025,1.003,-0.202,-0.488,-0.122,0.092,100.000,43119.000,1.000
0.247,2.238,0.034,-3.467,2.031,3.832,2.630,-1.297,0.026,1.003,-0.203,-0.641,-0.275,0.183,100.000,43120.000,1.000
0.110,2.766,0.375,-2.157,2.866,5.824,4.256,-0.627,0.026,1.003,-0.204,-0.641,-0.275,0.244,100.000,43121.000,1.000
-0.666,2.573,0.350,-1.231,3.531,7.232,5.461,-0.306,0.029,1.003,-0.205,-0.793,-0.305,0.122,100.000,43122.000,1.000
-1.774,1.603,-0.209,-1.012,3.608,7.539,5.878,-0.427,0.027,1.000,-0.206,-0.824,-0.336,0.244,100.000,43123.000,1.000
-2.881,-0.006,-1.287,-1.480,2.831,6.630,5.346,-0.905,0.029,0.999,-0.203,-0.916,-0.366,0.275,100.000,43124.000,1.000
-3.711,-1.877,-2.678,-2.327,1.309,4.893,4.053,-1.576,0.030,0.999,-0.204,-0.916,-0.397,0.214,100.000,43125.000,1.000
-4.018,-3.469,-4.099,-3.152,-0.500,3.050,2.514,-2.232,0.030,0.997,-0.207,-0.885,-0.244,0.153,100.000,43126.000,1.000
-3.573,-4.274,-5.270,-3.573,-2.034,1.842,1.260,-2.573,0.032,0.996,-0.206,-0.885,-0.214,0.183,100.000,43127.000,1.000
-2.422,-4.179,-6.085,-3.471,-3.090,1.524,0.400,-2.410,0.032,0.995,-0.205,-0.854,-0.122,0.092,100.000,43128.000,1.000
-1.123,-3.697,-6.754,-3.194,-4.039,1.634,-0.444,-1.863,0.031,0.995,-0.207,-0.885,0.000,-0.061,100.000,43129.000,1.000
-0.404,-3.563,-7.564,-3.235,-5.365,1.396,-1.681,-1.138,0.032,0.995,-0.205,-0.885,0.122,0.061,100.000,43130.000,1.000
-0.570,-4.069,-8.476,-3.684,-7.041,0.382,-3.246,-0.274,0.033,0.994,-0.203,-0.793,0.153,0.061,100.000,43131.000,1.000
-1.335,-4.916,-9.113,-4.147,-8.493,-1.191,-4.576,0.771,0.033,0.996,-0.206,-0.641,0.244,-0.031,100.000,43132.000,1.000
-2.193,-5.613,-9.125,-4.156,-9.092,-2.718,-5.101,1.961,0.033,0.994,-0.204,-0.549,0.458,-0.244,100.000,43133.000,1.000
-2.895,-5.875,-8.504,-3.601,-8.622,-3.770,-4.756,3.100,0.032,0.995,-0.203,-0.488,0.580,-0.214,100.000,43134.000,1.000
-3.566,-5.636,-7.518,-2.751,-7.302,-4.262,-3.900,3.911,0.031,0.994,-0.204,-0.458,0.641,-0.336,100.000,43135.000,1.000
-4.393,-4.806,-6.380,-1.882,-5.401,-4.109,-2.840,4.324,0.031,0.996,-0.198,-0.580,0.732,-0.397,100.000,43136.000,1.000
-5.334,-3.253,-5.134,-1.018,-3.050,-3.121,-1.737,4.516,0.031,0.998,-0.201,-0.397,0.732,-0.244,100.000,43137.000,1.000
