EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-5.231,-1.706,-3.298,-3.268,1.542,-0.953,2.949,-2.887,0.035,0.985,-0.272,0.214,0.519,0.244,100.000,76225.000,1.000
-5.166,-2.849,-3.814,-3.677,0.720,-1.306,1.752,-3.414,0.035,0.984,-0.273,0.214,0.488,0.305,100.000,76226.000,1.000
-3.933,-3.497,-3.197,-2.961,0.187,-1.590,0.086,-3.663,0.034,0.984,-0.276,0.061,0.519,0.214,100.000,76227.000,1.000
-1.912,-3.606,-1.747,-1.340,-0.050,-2.120,-1.794,-3.602,0.035,0.985,-0.273,0.000,0.427,0.275,100.000,76228.000,1.000
0.139,-3.474,-0.172,0.467,-0.235,-3.177,-3.515,-3.325,0.036,0.984,-0.272,-0.153,0.336,0.336,100.000,76229.000,1.000
1.456,-3.470,0.810,1.685,-0.604,-4.590,-4.699,-3.046,0.035,0.985,-0.275,-0.336,0.244,0.214,100.000,76230.000,1.000
1.571,-3.770,0.802,1.911,-1.174,-5.764,-5.079,-2.963,0.035,0.983,-0.274,-0.366,0.183,0.244,100.000,76231.000,1.000
0.553,-4.200,-0.100,1.308,-1.689,-6.073,-4.584,-3.058,0.035,0.982,-0.275,-0.397,0.183,0.000,100.000,76232.000,1.000
-1.036,-4.281,-1.342,0.441,-1.724,-5.167,-3.406,-3.163,0.033,0.982,-0.276,-0.458,0.122,0.061,100.000,76233.000,1.000
-2.498,-3.510,-2.156,-0.052,-0.923,-3.067,-1.963,-3.143,0.034,0.983,-0.277,-0.427,-0.031,0.031,100.000,76234.000,1.000
-3.306,-1.759,-1.935,0.266,0.746,-0.188,-0.703,-2.950,0.036,0.981,-0.276,-0.519,-0.031,0.031,100.000,76235.000,1.000
-3.239,0.506,-0.613,1.377,2.858,2.681,0.046,-2.672,0.034,0.982,-0.275,-0.519,-0.061,0.031,100.000,76236.000,1.000
-2.410,2.447,1.298,2.755,4.700,4.629,0.072,-2.527,0.035,0.983,-0.274,-0.671,-0.092,0.000,100.000,76237.000,1.000
-1.119,3.436,3.090,3.740,5.712,5.094,-0.608,-2.565,0.036,0.984,-0.277,-0.610,-0.061,-0.061,100.000,76238.000,1.000
0.378,3.457,4.320,4.078,5.830,4.257,-1.509,-2.458,0.036,0.981,-0.276,-0.641,-0.153,-0.122,100.000,76239.000,1.000
1.942,3.010,4.954,4.099,5.470,2.974,-1.784,-1.718,0.035,0.981,-0.273,-0.671,-0.122,-0.153,100.000,76240.000,1.000
3.375,2.655,5.183,4.335,5.160,2.178,-0.874,-0.109,0.034,0.982,-0.274,-0.763,-0.183,-0.061,100.000,76241.000,1.000
4.271,2.593,5.097,4.966,5.113,2.218,0.965,2.104,0.036,0.979,-0.274,-0.641,-0.153,0.092,100.000,76242.000,1.000
4.209,2.645,4.593,5.682,5.160,2.771,2.914,4.307,0.035,0.980,-0.274,-0.702,-0.275,-0.031,100.000,76243.000,1.000
3.188,2.637,3.642,6.072,5.103,3.260,4.316,5.958,0.035,0.981,-0.276,-0.641,-0.305,-0.092,100.000,76244.000,1.000
1.736,2.650,2.477,5.956,4.962,3.300,4.945,6.731,0.035,0.979,-0.275,-0.610,-0.305,0.000,100.000,76245.000,1.000
0.470,2.784,1.359,5.258,4.773,2.878,4.717,6.331,0.034,0.978,-0.275,-0.549,-0.244,-0.061,100.000,76246.000,1.000
-0.336,2.843,0.348,3.923,4.403,2.243,3.636,4.638,0.036,0.978,-0.278,-0.458,-0.305,-0.122,100.000,76247.000,1.000
-0.655,2.518,-0.510,2.188,3.771,1.742,2.109,2.148,0.035,0.977,-0.277,-0.366,-0.366,-0.061,100.000,76248.000,1.000
-0.443,1.734,-1.013,0.673,3.045,1.621,0.889,-0.077,0.037,0.977,-0.277,-0.366,-0.336,-0.061,100.000,76249.000,1.000
0.323,0.659,-1.018,-0.049,2.462,1.813,0.543,-1.055,0.034,0.977,-0.278,-0.336,-0.366,-0.183,100.000,76250.000,1.000
1.454,-0.466,-0.688,0.103,2.083,1.937,1.068,-0.474,0.035,0.979,-0.278,-0.366,-0.458,-0.061,100.000,76251.000,1.000
2.579,-1.378,-0.339,0.794,1.854,1.697,1.987,1.231,0.035,0.979,-0.278,-0.244,-0.397,-0.031,100.000,76252.000,1.000
3.437,-1.787,-0.068,1.696,1.830,1.237,2.776,3.342,0.036,0.981,-0.277,-0.153,-0.275,-0.061,100.000,76253.000,1.000
4.080,-1.503,0.328,2.695,2.183,0.966,3.228,5.257,0.038,0.980,-0.278,-0.122,-0.275,-0.092,100.000,76254.000,1.000
4.788,-0.593,1.094,3.743,2.962,1.051,3.462,6.578,0.035,0.981,-0.280,-0.214,-0.336,-0.122,100.000,76255.000,1.000
5.868,0.686,2.348,4.770,4.022,1.330,3.681,7.217,0.038,0.981,-0.278,-0.122,-0.244,0.031,100.000,76256.000,1.000
7.458,2.134,4.102,5.762,5.188,1.707,3.995,7.423,0.036,0.981,-0.279,-0.092,-0.244,0.000,100.000,76257.000,1.000
9.352,3.685,6.169,6.695,6.289,2.263,4.318,7.496,0.038,0.982,-0.276,-0.061,-0.061,-0.092,100.000,76258.000,1.000
10.905,5.112,7.934,7.314,6.968,2.859,4.245,7.458,0.037,0.981,-0.277,-0.061,0.000,0.000,100.000,76259.000,1.000
11.355,5.955,8.570,7.211,6.796,3.077,3.345,7.122,0.036,0.980,-0.277,-0.183,-0.031,0.031,100.000,76260.000,1.000
10.483,5.969,7.761,6.326,5.789,2.751,1.832,6.473,0.038,0.981,-0.276,-0.214,0.000,-0.031,100.000,76261.000,1.000
8.865,5.309,5.986,5.108,4.466,2.170,0.538,5.725,0.037,0.982,-0.275,-0.275,0.061,-0.122,100.000,76262.000,1.000
7.417,4.314,4.040,4.077,3.343,1.732,0.078,4.970,0.039,0.981,-0.279,-0.214,0.183,0.000,100.000,76263.000,1.000
6.780,3.350,2.540,3.443,2.595,1.660,0.363,4.053,0.037,0.983,-0.276,-0.183,0.153,0.000,100.000,76264.000,1.000
6.947,2.696,1.731,3.079,2.081,1.917,0.847,2.831,0.037,0.985,-0.275,-0.244,0.275,0.000,100.000,76265.000,1.000
7.320,2.376,1.504,2.679,1.496,2.246,1.019,1.386,0.035,0.984,-0.275,-0.336,0.336,-0.092,100.000,76266.000,1.000
7.205,2.244,1.560,2.019,0.632,2.380,0.723,0.002,0.037,0.986,-0.276,-0.427,0.336,-0.214,100.000,76267.000,1.000
6.326,2.235,1.621,1.092,-0.430,2.239,0.157,-0.985,0.036,0.985,-0.274,-0.458,0.336,-0.214,100.000,76268.000,1.000
4.794,2.309,1.449,-0.074,-1.499,1.824,-0.464,-1.430,0.035,0.986,-0.272,-0.549,0.397,-0.122,100.000,76269.000,1.000
2.726,2.185,0.742,-1.647,-2.614,1.023,-1.209,-1.629,0.035,0.986,-0.272,-0.671,0.397,-0.122,100.000,76270.000,1.000
0.207,1.485,-0.687,-3.783,-3.947,-0.241,-2.227,-2.142,0.035,0.986,-0.276,-0.763,0.366,-0.061,100.000,76271.000,1.000
-2.437,0.169,-2.597,-6.198,-5.411,-1.699,-3.313,-3.225,0.032,0.985,-0.274,-0.793,0.397,-0.122,100.000,76272.000,1.000
-4.677,-1.434,-4.411,-8.229,-6.604,-2.822,-3.960,-4.491,0.034,0.987,-0.275,-0.854,0.305,-0.214,100.000,76273.000,1.000
-6.134,-2.934,-5.647,-9.312,-7.162,-3.207,-3.839,-5.206,0.034,0.986,-0.274,-1.007,0.275,-0.214,100.000,76274.000,1.000
-6.649,-3.955,-6.047,-9.176,-6.916,-2.722,-2.916,-4.791,0.033,0.984,-0.274,-1.068,0.336,-0.153,100.000,76275.000,1.000
-6.098,-3.977,-5.408,-7.692,-5.739,-1.331,-1.174,-2.997,0.032,0.984,-0.275,-1.099,0.305,-0.122,100.000,76276.000,1.000
-4.400,-2.445,-3.546,-4.882,-3.484,0.998,1.446,0.065,0.032,0.983,-0.275,-1.160,0.275,-0.061,100.000,76277.000,1.000
-1.729,0.796,-0.475,-1.074,-0.203,4.156,4.744,3.852,0.032,0.983,-0.276,-1.190,0.244,0.031,100.000,76278.000,1.000
1.381,5.126,3.385,3.049,3.601,7.657,8.020,7.472,0.032,0.983,-0.275,-1.129,0.122,0.153,100.000,76279.000,1.000
4.149,9.231,7.167,6.630,7.016,10.593,10.267,10.060,0.032,0.981,-0.274,-1.007,0.153,0.183,100.000,76280.000,1.000
5.820,11.691,9.766,8.917,9.063,11.951,10.677,11.150,0.032,0.982,-0.273,-0.916,0.092,0.153,100.000,76281.000,1.000
5.934,11.661,10.310,9.503,9.108,11.143,9.046,10.728,0.031,0.986,-0.275,-0.977,0.031,0.153,100.000,76282.000,1.000
4.501,9.209,8.611,8.468,7.134,8.429,5.920,9.123,0.031,0.985,-0.271,-0.916,0.031,0.275,100.000,76283.000,1.000
2.014,5.175,5.242,6.319,3.747,4.859,2.403,6.861,0.034,0.982,-0.275,-1.007,0.061,0.305,100.000,76284.000,1.000
-0.774,0.768,1.201,3.702,-0.103,1.698,-0.407,4.464,0.032,0.981,-0.273,-0.977,0.000,0.214,100.000,76285.000,1.000
-3.176,-2.864,-2.535,1.147,-3.496,-0.304,-2.032,2.322,0.031,0.981,-0.276,-1.038,-0.061,0.183,100.000,76286.000,1.000
-4.875,-5.085,-5.358,-1.034,-5.895,-1.282,-2.784,0.635,0.032,0.981,-0.272,-0.885,-0.061,0.244,100.000,76287.000,1.000
-6.009,-6.057,-7.195,-2.809,-7.325,-1.998,-3.361,-0.652,0.033,0.981,-0.276,-0.824,0.000,0.092,100.000,76288.000,1.000
-6.984,-6.519,-8.403,-4.416,-8.278,-3.193,-4.276,-1.892,0.032,0.981,-0.273,-0.763,-0.122,0.000,100.000,76289.000,1.000
-8.087,-7.160,-9.417,-6.164,-9.355,-5.043,-5.613,-3.592,0.034,0.982,-0.273,-0.793,-0.153,-0.122,100.000,76290.000,1.000
-9.259,-8.138,-10.421,-8.105,-10.824,-7.070,-7.144,-6.014,0.033,0.979,-0.276,-0.824,-0.153,0.031,100.000,76291.000,1.000
-10.170,-9.131,-11.268,-9.917,-12.435,-8.532,-8.449,-8.787,0.032,0.975,-0.278,-0.763,-0.031,0.122,100.000,76292.000,1.000
-10.483,-9.703,-11.659,-11.110,-13.614,-8.951,-9.057,-11.012,0.031,0.970,-0.278,-0.671,-0.122,0.000,100.000,76293.000,1.000
-10.114,-9.637,-11.430,-11.400,-13.892,-8.419,-8.776,-11.894,0.033,0.970,-0.279,-0.519,-0.031,0.031,100.000,76294.000,1.000
-9.350,-9.093,-10.746,-10.957,-13.219,-7.491,-7.868,-11.276,0.033,0.968,-0.278,-0.153,-0.122,0.092,100.000,76295.000,1.000
-8.651,-8.518,-9.996,-10.253,-11.931,-6.754,-6.770,-9.646,0.036,0.969,-0.279,0.031,-0.031,0.092,100.000,76296.000,1.000
-8.276,-8.293,-9.452,-9.657,-10.482,-6.482,-5.790,-7.781,0.035,0.973,-0.282,0.366,-0.031,-0.031,100.000,76297.000,1.000
-8.145,-8.414,-9.076,-9.181,-9.221,-6.610,-5.085,-6.320,0.036,0.977,-0.277,0.336,-0.092,0.183,100.000,76298.000,1.000
-7.981,-8.531,-8.604,-8.592,-8.292,-6.888,-4.685,-5.479,0.038,0.978,-0.278,0.458,-0.153,0.275,100.000,76299.000,1.000
-7.482,-8.258,-7.744,-7.657,-7.626,-7.016,-4.443,-5.102,0.038,0.978,-0.280,0.488,0.031,0.397,100.000,76300.000,1.000
-6.492,-7.396,-6.368,-6.383,-7.040,-6.758,-4.137,-4.958,0.037,0.979,-0.280,0.610,0.000,0.519,100.000,76301.000,1.000
-5.079,-5.915,-4.575,-5.051,-6.353,-6.021,-3.658,-4.907,0.038,0.983,-0.278,0.763,0.122,0.519,100.000,76302.000,1.000
-3.461,-3.906,-2.629,-4.046,-5.512,-4.892,-3.102,-4.889,0.038,0.984,-0.274,0.763,0.183,0.519,100.000,76303.000,1.000
-1.914,-1.647,-0.877,-3.638,-4.665,-3.630,-2.698,-4.947,0.035,0.989,-0.275,0.793,0.214,0.366,100.000,76304.000,1.000
-0.658,0.443,0.398,-3.823,-4.005,-2.532,-2.566,-5.168,0.035,0.990,-0.273,0.488,0.244,0.397,100.000,76305.000,1.000
0.329,2.107,1.224,-4.201,-3.473,-1.693,-2.487,-5.437,0.037,0.990,-0.273,0.305,0.305,0.214,100.000,76306.000,1.000
1.376,3.446,1.981,-4.121,-2.754,-0.954,-2.067,-5.449,0.036,0.991,-0.274,0.153,0.427,0.183,100.000,76307.000,1.000
2.899,4.728,3.100,-3.103,-1.612,-0.159,-1.200,-5.045,0.035,0.992,-0.274,-0.031,0.397,0.092,100.000,76308.000,1.000
5.030,5.995,4.677,-1.166,-0.162,0.557,-0.271,-4.328,0.037,0.992,-0.276,-0.305,0.519,-0.031,100.000,76309.000,1.000
7.418,6.920,6.394,1.221,1.240,0.907,0.225,-3.411,0.036,0.993,-0.275,-0.427,0.458,-0.153,100.000,76310.000,1.000
9.395,7.140,7.781,3.463,2.329,0.909,0.202,-2.243,0.035,0.996,-0.273,-0.610,0.397,-0.183,100.000,76311.000,1.000
10.314,6.585,8.470,5.068,3.076,0.942,-0.023,-0.811,0.035,0.994,-0.271,-0.793,0.519,-0.183,100.000,76312.000,1.000
9.770,5.403,8.253,5.707,3.532,1.230,-0.135,0.607,0.035,0.990,-0.272,-1.007,0.549,-0.122,100.000,76313.000,1.000
7.759,3.829,7.115,5.331,3.734,1.561,-0.039,1.623,0.036,0.987,-0.275,-1.160,0.549,-0.214,100.000,76314.000,1.000
4.769,2.224,5.345,4.255,3.746,1.612,0.237,2.107,0.034,0.985,-0.275,-1.312,0.488,-0.122,100.000,76315.000,1.000
1.601,0.989,3.441,2.923,3.568,1.284,0.557,2.099,0.034,0.986,-0.277,-1.373,0.519,-0.244,100.000,76316.000,1.000
-0.984,0.336,1.856,1.605,3.089,0.681,0.695,1.563,0.034,0.985,-0.274,-1.373,0.488,-0.122,100.000,76317.000,1.000
-2.426,0.320,0.967,0.579,2.388,0.036,0.626,0.649,0.031,0.985,-0.276,-1.373,0.366,0.061,100.000,76318.000,1.000
-2.398,0.978,1.078,0.348,1.980,-0.354,0.696,-0.022,0.030,0.984,-0.273,-1.434,0.366,-0.092,100.000,76319.000,1.000
-0.956,2.215,2.182,1.315,2.461,-0.269,1.323,0.264,0.030,0.984,-0.270,-1.526,0.336,0.061,100.000,76320.000,1.000
1.236,3.530,3.724,3.265,3.925,0.287,2.603,1.740,0.031,0.983,-0.269,-1.617,0.092,0.122,100.000,76321.000,1.000
2.997,4.053,4.743,5.333,5.770,0.996,4.171,3.956,0.028,0.983,-0.268,-1.770,0.031,0.061,100.000,76322.000,1.000
3.240,3.107,4.422,6.509,7.135,1.451,5.413,5.947,0.029,0.983,-0.271,-1.709,-0.031,0.000,100.000,76323.000,1.000
1.752,0.868,2.715,6.343,7.611,1.565,5.914,6.826,0.028,0.983,-0.269,-1.740,0.000,-0.061,100.000,76324.000,1.000
-0.653,-1.654,0.426,5.245,7.456,1.596,5.653,6.396,0.029,0.981,-0.269,-1.678,-0.214,0.031,100.000,76325.000,1.000
-2.797,-3.443,-1.467,4.018,7.066,1.688,4.705,5.058,0.027,0.978,-0.269,-1.740,-0.275,0.061,100.000,76326.000,1.000
-3.905,-4.258,-2.530,3.215,6.473,1.608,3.110,3.323,0.027,0.976,-0.273,-1.678,-0.366,0.092,100.000,76327.000,1.000
-3.872,-4.563,-2.933,2.923,5.467,1.057,1.141,1.670,0.030,0.975,-0.271,-1.617,-0.519,0.122,100.000,76328.000,1.000
-3.171,-4.906,-3.121,2.852,3.951,0.019,-0.649,0.529,0.031,0.974,-0.272,-1.495,-0.549,0.092,100.000,76329.000,1.000
-2.537,-5.443,-3.485,2.594,2.097,-1.233,-1.771,0.075,0.033,0.972,-0.269,-1.343,-0.610,0.031,100.000,76330.000,1.000
-2.450,-5.873,-4.122,1.953,0.280,-2.312,-2.086,0.112,0.033,0.972,-0.271,-1.221,-0.702,0.000,100.000,76331.000,1.000
-2.789,-5.698,-4.764,1.072,-1.096,-2.897,-1.800,0.291,0.034,0.974,-0.274,-1.099,-0.763,0.122,100.000,76332.000,1.000
-3.008,-4.636,-4.987,0.259,-1.771,-2.857,-1.237,0.424,0.035,0.976,-0.277,-1.068,-0.671,0.244,100.000,76333.000,1.000
-2.628,-2.933,-4.533,-0.210,-1.728,-2.273,-0.650,0.515,0.034,0.974,-0.272,-0.854,-0.671,0.366,100.000,76334.000,1.000
-1.608,-1.257,-3.508,-0.251,-1.198,-1.312,-0.158,0.536,0.037,0.973,-0.271,-0.671,-0.671,0.366,100.000,76335.000,1.000
-0.300,-0.188,-2.269,0.028,-0.544,-0.125,0.228,0.389,0.035,0.975,-0.273,-0.458,-0.702,0.488,100.000,76336.000,1.000
0.933,0.192,-1.132,0.486,-0.040,1.062,0.486,0.061,0.039,0.975,-0.273,-0.244,-0.549,0.610,100.000,76337.000,1.000
1.954,0.207,-0.239,0.963,0.213,1.877,0.474,-0.405,0.039,0.977,-0.274,-0.214,-0.336,0.671,100.000,76338.000,1.000
2.767,0.244,0.407,1.212,0.228,2.026,0.046,-0.981,0.039,0.979,-0.271,-0.122,-0.275,0.610,100.000,76339.000,1.000
3.449,0.592,0.950,1.107,0.142,1.602,-0.707,-1.532,0.039,0.980,-0.271,-0.031,-0.183,0.641,100.000,76340.000,1.000
4.115,1.356,1.589,0.808,0.189,0.989,-1.443,-1.837,0.040,0.981,-0.274,0.031,-0.031,0.641,100.000,76341.000,1.000
4.722,2.292,2.258,0.488,0.448,0.510,-1.783,-1.787,0.040,0.981,-0.275,0.244,0.031,0.610,100.000,76342.000,1.000
5.023,2.982,2.633,0.140,0.796,0.397,-1.477,-1.394,0.042,0.983,-0.274,0.244,0.183,0.488,100.000,76343.000,1.000
4.827,3.342,2.549,-0.265,1.161,0.898,-0.457,-0.678,0.041,0.984,-0.273,0.244,0.397,0.397,100.000,76344.000,1.000
4.153,3.695,2.185,-0.708,1.557,2.032,1.034,0.224,0.041,0.984,-0.274,0.275,0.458,0.488,100.000,76345.000,1.000
3.138,4.253,1.797,-1.261,1.859,3.359,2.404,0.912,0.042,0.985,-0.274,0.275,0.610,0.305,100.000,76346.000,1.000
1.972,4.781,1.478,-2.041,1.803,4.304,3.061,0.943,0.041,0.987,-0.274,0.244,0.763,0.214,100.000,76347.000,1.000
0.911,4.854,1.201,-3.008,1.257,4.602,2.821,0.209,0.040,0.987,-0.273,0.244,0.854,0.183,100.000,76348.000,1.000
0.190,4.265,0.924,-3.935,0.343,4.285,1.882,-1.010,0.039,0.987,-0.274,0.183,1.038,0.305,100.000,76349.000,1.000
-0.082,3.144,0.660,-4.583,-0.678,3.435,0.545,-2.283,0.040,0.989,-0.272,0.183,1.068,0.244,100.000,76350.000,1.000
0.112,1.850,0.536,-4.823,-1.518,2.126,-0.871,-3.262,0.039,0.988,-0.274,0.092,1.160,0.092,100.000,76351.000,1.000
0.783,0.874,0.813,-4.548,-1.834,0.599,-1.923,-3.683,0.037,0.988,-0.274,0.122,1.221,0.092,100.000,76352.000,1.000
1.876,0.694,1.727,-3.647,-1.279,-0.666,-2.125,-3.348,0.036,0.989,-0.277,-0.061,1.343,-0.061,100.000,76353.000,1.000
3.127,1.509,3.190,-2.190,0.186,-1.222,-1.361,-2.307,0.035,0.988,-0.277,-0.214,1.312,-0.031,100.000,76354.000,1.000
4.118,3.119,4.750,-0.533,2.133,-0.948,-0.063,-0.893,0.034,0.988,-0.278,-0.122,1.312,0.000,100.000,76355.000,1.000
4.489,4.976,5.866,0.887,3.912,-0.134,1.149,0.565,0.032,0.986,-0.276,-0.244,1.282,-0.153,100.000,76356.000,1.000
4.014,6.221,6.131,1.733,4.943,0.582,1.889,1.904,0.031,0.985,-0.276,-0.244,1.282,0.031,100.000,76357.000,1.000
2.569,6.002,5.355,1.766,4.860,0.558,2.068,3.030,0.030,0.980,-0.275,-0.336,1.160,0.092,100.000,76358.000,1.000
0.331,4.130,3.701,0.945,3.704,-0.314,1.833,3.797,0.030,0.976,-0.274,-0.366,1.068,0.000,100.000,76359.000,1.000
-2.057,1.323,1.718,-0.372,2.003,-1.529,1.472,4.035,0.033,0.975,-0.277,-0.214,1.099,0.000,100.000,76360.000,1.000
-3.811,-1.311,0.027,-1.603,0.474,-2.457,1.188,3.665,0.034,0.978,-0.275,-0.031,0.946,0.122,100.000,76361.000,1.000
-4.493,-2.940,-1.023,-2.341,-0.417,-2.796,0.908,2.814,0.034,0.983,-0.279,0.061,0.702,0.275,100.000,76362.000,1.000
-4.046,-3.264,-1.372,-2.419,-0.617,-2.615,0.420,1.832,0.033,0.985,-0.275,0.031,0.702,0.427,100.000,76363.000,1.000
-2.643,-2.537,-1.137,-1.832,-0.357,-2.146,-0.291,1.124,0.032,0.981,-0.272,-0.031,0.671,0.427,100.000,76364.000,1.000
-0.707,-1.433,-0.599,-0.794,0.027,-1.578,-0.902,0.968,0.033,0.980,-0.274,-0.183,0.702,0.549,100.000,76365.000,1.000
1.168,-0.611,-0.087,0.340,0.295,-0.934,-0.997,1.445,0.034,0.979,-0.278,-0.122,0.641,0.549,100.000,76366.000,1.000
2.456,-0.289,0.197,1.291,0.382,-0.172,-0.432,2.343,0.038,0.975,-0.278,-0.031,0.519,0.641,100.000,76367.000,1.000
2.830,-0.310,0.180,1.899,0.277,0.577,0.546,3.147,0.038,0.975,-0.278,0.092,0.366,0.610,100.000,76368.000,1.000
2.283,-0.475,-0.115,2.142,-0.016,1.042,1.539,3.408,0.036,0.977,-0.277,0.153,0.397,0.610,100.000,76369.000,1.000
1.183,-0.737,-0.580,2.209,-0.365,1.074,2.251,3.122,0.035,0.977,-0.276,0.244,0.427,0.610,100.000,76370.000,1.000
0.035,-1.166,-1.113,2.353,-0.554,0.693,2.499,2.656,0.032,0.977,-0.276,0.214,0.397,0.519,100.000,76371.000,1.000
-0.887,-1.788,-1.702,2.604,-0.453,-0.011,2.219,2.379,0.033,0.976,-0.277,0.214,0.366,0.458,100.000,76372.000,1.000
-1.621,-2.422,-2.336,2.754,-0.063,-0.809,1.572,2.433,0.033,0.976,-0.279,0.336,0.275,0.427,100.000,76373.000,1.000
-2.265,-2.742,-2.885,2.659,0.523,-1.377,0.855,2.672,0.036,0.977,-0.279,0.366,0.153,0.153,100.000,76374.000,1.000
-2.773,-2.482,-3.142,2.379,1.152,-1.546,0.299,2.774,0.038,0.978,-0.280,0.458,0.122,-0.061,100.000,76375.000,1.000
-3.048,-1.615,-2.971,2.044,1.650,-1.355,0.030,2.523,0.038,0.981,-0.278,0.549,0.061,-0.275,100.000,76376.000,1.000
-3.084,-0.411,-2.406,1.768,1.912,-0.851,0.160,2.021,0.037,0.982,-0.279,0.397,0.000,-0.305,100.000,76377.000,1.000
-2.888,0.677,-1.602,1.716,1.958,0.071,0.795,1.584,0.038,0.983,-0.280,0.519,-0.122,-0.305,100.000,76378.000,1.000
-2.407,1.218,-0.761,2.031,1.867,1.499,1.880,1.436,0.039,0.980,-0.282,0.458,-0.122,-0.366,100.000,76379.000,1.000
-1.730,0.924,-0.156,2.584,1.598,3.048,2.964,1.475,0.039,0.981,-0.281,0.336,-0.153,-0.275,100.000,76380.000,1.000
-1.195,-0.261,-0.113,2.948,0.973,3.813,3.292,1.337,0.038,0.983,-0.280,0.275,-0.061,-0.366,100.000,76381.000,1.000
-1.108,-2.036,-0.765,2.757,-0.062,3.117,2.370,0.717,0.036,0.986,-0.278,0.275,-0.061,-0.305,100.000,76382.000,1.000
-1.434,-3.821,-1.855,2.034,-1.267,1.154,0.403,-0.388,0.035,0.988,-0.279,0.183,-0.122,-0.275,100.000,76383.000,1.000
-1.928,-5.114,-2.940,1.093,-2.326,-1.271,-1.936,-1.747,0.033,0.989,-0.278,0.061,-0.061,-0.397,100.000,76384.000,1.000
-2.420,-5.729,-3.726,0.253,-3.112,-3.315,-3.991,-3.086,0.032,0.992,-0.277,-0.153,-0.214,-0.366,100.000,76385.000,1.000
-2.812,-5.630,-4.047,-0.256,-3.590,-4.373,-5.281,-4.091,0.031,0.992,-0.277,-0.366,-0.305,-0.366,100.000,76386.000,1.000
-2.964,-4.776,-3.753,-0.288,-3.644,-4.210,-5.536,-4.452,0.030,0.993,-0.277,-0.519,-0.397,-0.305,100.000,76387.000,1.000
-2.846,-3.329,-2.883,0.088,-3.215,-3.115,-4.864,-4.100,0.030,0.992,-0.277,-0.702,-0.549,-0.305,100.000,76388.000,1.000
-2.711,-1.833,-1.851,0.507,-2.525,-1.828,-3.689,-3.321,0.030,0.991,-0.276,-0.854,-0.580,-0.244,100.000,76389.000,1.000
-2.848,-0.912,-1.146,0.617,-1.928,-1.025,-2.392,-2.488,0.031,0.991,-0.276,-0.977,-0.702,-0.336,100.000,76390.000,1.000
-3.165,-0.770,-0.864,0.466,-1.564,-0.793,-1.166,-1.733,0.031,0.989,-0.274,-1.038,-0.793,-0.366,100.000,76391.000,1.000
-3.177,-1.082,-0.663,0.406,-1.301,-0.735,-0.265,-1.069,0.032,0.986,-0.274,-1.129,-0.824,-0.275,100.000,76392.000,1.000
-2.441,-1.272,-0.137,0.657,-0.962,-0.511,-0.009,-0.653,0.031,0.986,-0.276,-1.251,-0.854,-0.275,100.000,76393.000,1.000
-0.916,-0.847,0.905,1.114,-0.462,-0.097,-0.453,-0.730,0.032,0.983,-0.277,-1.282,-1.007,-0.366,100.000,76394.000,1.000
1.089,0.409,2.455,1.526,0.240,0.419,-1.279,-1.328,0.032,0.981,-0.279,-1.312,-1.038,-0.153,100.000,76395.000,1.000
3.147,2.291,4.347,1.745,1.175,0.997,-1.933,-2.027,0.033,0.981,-0.278,-1.404,-1.068,-0.183,100.000,76396.000,1.000
4.750,4.145,6.109,1.701,2.223,1.518,-1.953,-2.330,0.035,0.980,-0.277,-1.434,-1.038,-0.153,100.000,76397.000,1.000
5.370,5.234,7.057,1.281,3.070,1.761,-1.319,-2.202,0.037,0.981,-0.275,-1.312,-1.038,-0.214,100.000,76398.000,1.000
4.848,5.335,6.853,0.500,3.550,1.745,-0.281,-1.883,0.039,0.979,-0.277,-1.312,-1.007,-0.244,100.000,76399.000,1.000
3.647,4.865,5.834,-0.344,3.870,1.847,1.073,-1.380,0.039,0.978,-0.275,-1.312,-0.854,-0.092,100.000,76400.000,1.000
2.490,4.405,4.669,-0.886,4.307,2.411,2.719,-0.545,0.039,0.979,-0.276,-1.282,-0.763,-0.153,100.000,76401.000,1.000
1.734,4.143,3.739,-1.047,4.774,3.351,4.285,0.538,0.040,0.976,-0.278,-1.251,-0.671,-0.153,100.000,76402.000,1.000
1.181,3.742,2.914,-1.069,4.820,4.156,5.077,1.523,0.041,0.976,-0.273,-1.038,-0.610,-0.214,100.000,76403.000,1.000
0.462,2.682,1.836,-1.251,4.000,4.269,4.515,2.057,0.039,0.977,-0.275,-1.068,-0.458,-0.183,100.000,76404.000,1.000
-0.501,0.781,0.348,-1.700,2.225,3.527,2.606,1.963,0.038,0.976,-0.274,-0.946,-0.366,-0.366,100.000,76405.000,1.000
-1.343,-1.453,-1.264,-2.213,-0.078,2.359,0.145,1.379,0.038,0.978,-0.271,-0.854,-0.214,-0.336,100.000,76406.000,1.000
-1.499,-3.005,-2.398,-2.422,-2.092,1.575,-1.667,0.762,0.038,0.977,-0.274,-0.854,0.000,-0.336,100.000,76407.000,1.000
-0.636,-3.084,-2.587,-2.162,-3.132,1.730,-2.056,0.583,0.040,0.976,-0.276,-0.763,0.214,-0.244,100.000,76408.000,1.000
