EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-0.057,0.821,-1.113,-1.588,-2.327,-1.786,-9.381,-11.373,0.027,0.993,-0.246,-0.702,0.153,0.000,100.000,64172.000,1.000
-1.905,-1.389,-3.379,-1.806,-4.011,-3.083,-10.753,-10.197,0.029,0.994,-0.243,-0.702,0.092,-0.031,100.000,64173.000,1.000
-3.184,-2.879,-5.047,-1.471,-4.997,-3.562,-10.643,-6.905,0.028,0.993,-0.243,-0.732,0.183,-0.031,100.000,64174.000,1.000
-3.794,-3.732,-6.051,-0.687,-5.202,-3.569,-9.218,-1.561,0.028,0.993,-0.241,-0.641,0.244,0.061,100.000,64175.000,1.000
-4.097,-4.348,-6.686,0.122,-4.858,-3.512,-6.791,4.919,0.026,0.991,-0.242,-0.641,0.122,0.061,100.000,64176.000,1.000
-4.417,-4.935,-7.150,0.615,-4.206,-3.413,-3.604,11.312,0.026,0.990,-0.242,-0.702,0.122,0.153,100.000,64177.000,1.000
-4.723,-5.331,-7.335,0.788,-3.365,-2.985,0.125,16.600,0.025,0.989,-0.241,-0.641,0.092,0.061,100.000,64178.000,1.000
-4.750,-5.287,-7.067,0.819,-2.473,-2.104,3.863,19.861,0.026,0.990,-0.244,-0.641,0.031,0.031,100.000,64179.000,1.000
-4.315,-4.757,-6.383,0.755,-1.736,-0.961,6.712,20.244,0.026,0.987,-0.240,-0.580,0.061,0.000,100.000,64180.000,1.000
-3.505,-3.895,-5.552,0.450,-1.273,0.149,7.905,17.563,0.027,0.986,-0.242,-0.519,0.031,-0.031,100.000,64181.000,1.000
-2.552,-2.883,-4.784,-0.197,-0.971,1.065,7.454,12.790,0.027,0.985,-0.240,-0.458,0.092,-0.061,100.000,64182.000,1.000
-1.594,-1.763,-3.986,-1.007,-0.512,1.941,6.269,7.624,0.028,0.985,-0.241,-0.336,-0.031,0.061,100.000,64183.000,1.000
-0.656,-0.508,-2.921,-1.628,0.329,3.083,5.338,3.299,0.030,0.986,-0.241,-0.244,0.000,-0.061,100.000,64184.000,1.000
0.150,0.723,-1.649,-1.930,1.304,4.416,4.713,-0.218,0.028,0.987,-0.240,-0.214,0.061,0.000,100.000,64185.000,1.000
0.522,1.524,-0.659,-2.174,1.738,5.397,3.608,-3.771,0.028,0.987,-0.243,-0.244,0.153,0.092,100.000,64186.000,1.000
0.134,1.481,-0.502,-2.770,1.045,5.540,1.339,-7.972,0.029,0.989,-0.242,-0.061,0.092,0.061,100.000,64187.000,1.000
-1.034,0.553,-1.289,-3.838,-0.782,4.791,-1.997,-12.651,0.030,0.990,-0.243,-0.122,0.122,0.275,100.000,64188.000,1.000
-2.507,-0.728,-2.503,-4.991,-3.084,3.574,-5.453,-16.922,0.030,0.991,-0.246,-0.122,0.092,0.214,100.000,64189.000,1.000
-3.538,-1.490,-3.307,-5.558,-4.885,2.603,-7.695,-19.571,0.028,0.989,-0.243,-0.031,0.183,0.153,100.000,64190.000,1.000
-3.660,-1.187,-3.113,-5.088,-5.528,2.296,-7.935,-19.689,0.028,0.990,-0.239,0.000,0.183,0.214,100.000,64191.000,1.000
-2.995,-0.035,-1.948,-3.634,-5.036,2.293,-6.534,-17.218,0.027,0.990,-0.243,-0.031,0.214,0.275,100.000,64192.000,1.000
-1.957,1.264,-0.325,-1.581,-3.865,1.898,-4.553,-12.933,0.028,0.987,-0.242,-0.031,0.183,0.244,100.000,64193.000,1.000
-0.890,2.074,1.124,0.649,-2.470,0.795,-2.890,-7.959,0.028,0.986,-0.242,0.183,0.183,0.153,100.000,64194.000,1.000
-0.070,2.076,1.901,2.697,-1.176,-0.874,-1.922,-3.249,0.028,0.986,-0.242,0.183,0.183,0.214,100.000,64195.000,1.000
0.286,1.305,1.757,4.255,-0.197,-2.746,-1.476,0.816,0.030,0.985,-0.244,0.336,0.092,0.153,100.000,64196.000,1.000
0.229,0.158,0.820,5.167,0.444,-4.427,-1.035,4.402,0.028,0.988,-0.245,0.366,0.122,0.122,100.000,64197.000,1.000
0.167,-0.790,-0.409,5.511,0.883,-5.711,-0.290,7.722,0.031,0.987,-0.245,0.488,0.031,0.092,100.000,64198.000,1.000
0.557,-1.178,-1.380,5.492,1.236,-6.619,0.548,10.623,0.028,0.987,-0.245,0.519,-0.031,0.031,100.000,64199.000,1.000
1.594,-0.971,-1.752,5.372,1.578,-7.118,1.199,12.824,0.029,0.986,-0.246,0.702,-0.031,-0.092,100.000,64200.000,1.000
3.256,-0.217,-1.395,5.442,2.025,-6.963,1.775,14.241,0.026,0.985,-0.248,0.732,-0.061,-0.061,100.000,64201.000,1.000
5.264,0.953,-0.455,5.745,2.588,-5.907,2.545,14.728,0.028,0.986,-0.246,0.854,-0.122,-0.092,100.000,64202.000,1.000
6.967,2.146,0.606,5.898,3.047,-3.986,3.472,13.852,0.028,0.988,-0.246,0.885,0.000,0.000,100.000,64203.000,1.000
7.658,2.848,1.263,5.396,3.074,-1.650,4.117,11.235,0.027,0.989,-0.247,0.824,-0.092,-0.031,100.000,64204.000,1.000
7.099,2.759,1.230,4.040,2.446,0.350,3.941,7.019,0.028,0.988,-0.247,0.977,-0.122,-0.122,100.000,64205.000,1.000
5.668,1.995,0.628,2.109,1.253,1.490,2.851,2.023,0.027,0.989,-0.249,0.824,-0.153,-0.122,100.000,64206.000,1.000
4.054,1.004,-0.125,0.160,-0.082,1.916,1.401,-2.627,0.028,0.989,-0.248,0.793,-0.275,-0.153,100.000,64207.000,1.000
2.840,0.252,-0.661,-1.386,-1.179,2.058,0.230,-6.148,0.026,0.989,-0.248,0.824,-0.275,-0.183,100.000,64208.000,1.000
2.186,-0.108,-0.982,-2.523,-2.083,1.914,-0.616,-8.372,0.027,0.988,-0.248,0.702,-0.336,-0.183,100.000,64209.000,1.000
1.747,-0.358,-1.451,-3.602,-3.208,1.062,-1.726,-9.694,0.027,0.990,-0.248,0.641,-0.366,-0.214,100.000,64210.000,1.000
0.926,-1.020,-2.524,-5.024,-4.951,-0.696,-3.806,-10.901,0.028,0.990,-0.250,0.763,-0.336,-0.214,100.000,64211.000,1.000
-0.624,-2.407,-4.359,-6.905,-7.359,-2.944,-7.050,-12.641,0.027,0.991,-0.250,0.671,-0.305,-0.153,100.000,64212.000,1.000
-2.626,-4.239,-6.519,-8.865,-9.952,-4.807,-10.698,-14.773,0.026,0.991,-0.250,0.702,-0.275,-0.214,100.000,64213.000,1.000
-4.266,-5.739,-8.053,-10.104,-11.793,-5.436,-13.252,-16.346,0.025,0.990,-0.247,0.549,-0.275,-0.244,100.000,64214.000,1.000
-4.729,-6.192,-8.058,-9.852,-11.978,-4.596,-13.461,-16.284,0.026,0.990,-0.251,0.458,-0.183,-0.275,100.000,64215.000,1.000
-3.786,-5.454,-6.334,-7.937,-10.253,-2.883,-11.220,-14.144,0.026,0.990,-0.250,0.397,-0.214,-0.336,100.000,64216.000,1.000
-2.051,-4.056,-3.636,-5.059,-7.253,-1.279,-7.523,-10.352,0.026,0.991,-0.251,0.427,-0.305,-0.305,100.000,64217.000,1.000
-0.786,-2.957,-1.350,-2.516,-4.177,-0.494,-3.723,-5.880,0.025,0.992,-0.250,0.275,-0.336,-0.305,100.000,64218.000,1.000
-1.230,-2.994,-0.706,-1.485,-2.082,-0.618,-0.720,-1.653,0.027,0.991,-0.250,0.122,-0.305,-0.305,100.000,64219.000,1.000
-3.782,-4.358,-2.041,-2.321,-1.350,-1.287,1.323,1.804,0.025,0.990,-0.251,0.061,-0.336,-0.427,100.000,64220.000,1.000
-7.702,-6.570,-4.700,-4.427,-1.727,-2.116,2.578,4.307,0.025,0.991,-0.250,-0.061,-0.427,-0.336,100.000,64221.000,1.000
-11.589,-8.928,-7.603,-6.727,-2.737,-2.936,3.089,5.811,0.026,0.992,-0.250,-0.244,-0.427,-0.214,100.000,64222.000,1.000
-14.199,-10.857,-9.884,-8.335,-3.931,-3.705,2.885,6.403,0.027,0.991,-0.252,-0.122,-0.427,-0.305,100.000,64223.000,1.000
-14.901,-11.857,-11.024,-8.805,-4.810,-4.261,2.373,6.476,0.026,0.992,-0.250,-0.305,-0.397,-0.183,100.000,64224.000,1.000
-13.628,-11.446,-10.679,-8.021,-4.795,-4.200,2.293,6.663,0.026,0.991,-0.250,-0.427,-0.336,-0.122,100.000,64225.000,1.000
-10.654,-9.355,-8.688,-6.057,-3.452,-3.079,3.205,7.362,0.026,0.990,-0.252,-0.610,-0.427,-0.031,100.000,64226.000,1.000
-6.482,-5.694,-5.184,-3.114,-0.723,-0.703,5.146,8.410,0.025,0.990,-0.252,-0.702,-0.488,0.000,100.000,64227.000,1.000
-1.806,-0.975,-0.640,0.490,3.002,2.703,7.725,9.278,0.025,0.991,-0.250,-0.763,-0.397,0.031,100.000,64228.000,1.000
2.591,3.916,4.136,4.215,6.813,6.319,10.141,9.352,0.026,0.990,-0.250,-0.732,-0.305,-0.031,100.000,64229.000,1.000
6.030,7.840,8.099,7.233,9.373,8.796,11.091,7.999,0.027,0.990,-0.253,-0.732,-0.366,-0.031,100.000,64230.000,1.000
8.135,9.853,10.384,8.726,9.553,8.939,9.310,4.840,0.027,0.991,-0.257,-0.793,-0.336,0.031,100.000,64231.000,1.000
8.946,9.791,10.847,8.486,7.272,6.605,4.690,0.218,0.029,0.991,-0.254,-0.824,-0.275,0.061,100.000,64232.000,1.000
8.812,8.360,10.110,7.100,3.655,2.910,-1.268,-4.795,0.029,0.993,-0.255,-0.885,-0.214,0.122,100.000,64233.000,1.000
8.157,6.690,9.076,5.526,0.349,-0.454,-6.261,-8.925,0.028,0.995,-0.253,-0.946,-0.214,0.000,100.000,64234.000,1.000
7.426,5.786,8.510,4.604,-1.270,-2.171,-8.572,-11.132,0.027,0.992,-0.250,-1.129,-0.092,0.122,100.000,64235.000,1.000
7.125,6.130,8.887,4.856,-0.571,-1.906,-7.930,-10.849,0.027,0.990,-0.248,-1.221,-0.122,0.244,100.000,64236.000,1.000
7.569,7.430,10.195,6.306,2.102,-0.287,-5.336,-8.219,0.027,0.987,-0.249,-1.251,-0.061,0.061,100.000,64237.000,1.000
8.470,8.716,11.717,8.292,5.484,1.557,-2.317,-4.207,0.025,0.987,-0.250,-1.404,-0.061,0.000,100.000,64238.000,1.000
8.912,8.864,12.229,9.666,7.956,2.563,-0.207,-0.249,0.025,0.987,-0.253,-1.282,-0.061,-0.092,100.000,64239.000,1.000
7.914,7.285,10.752,9.475,8.452,2.268,0.453,2.494,0.028,0.989,-0.249,-1.221,-0.092,-0.031,100.000,64240.000,1.000
5.122,4.277,7.282,7.594,7.052,1.006,0.161,3.773,0.030,0.991,-0.249,-1.282,0.061,-0.092,100.000,64241.000,1.000
1.113,0.759,2.797,4.715,4.741,-0.503,-0.073,4.257,0.028,0.990,-0.247,-1.404,0.153,0.061,100.000,64242.000,1.000
-2.855,-2.282,-1.344,1.883,2.672,-1.706,0.415,4.954,0.027,0.985,-0.247,-1.526,0.183,-0.092,100.000,64243.000,1.000
-5.477,-4.227,-4.102,-0.037,1.557,-2.363,1.620,6.624,0.025,0.979,-0.248,-1.404,0.305,-0.061,100.000,64244.000,1.000
-6.089,-4.971,-5.173,-0.720,1.466,-2.443,3.240,9.479,0.024,0.978,-0.251,-1.343,0.275,0.214,100.000,64245.000,1.000
-4.931,-4.713,-4.916,-0.426,2.029,-1.970,5.066,13.039,0.026,0.978,-0.251,-1.129,0.305,0.061,100.000,64246.000,1.000
-2.838,-3.706,-3.954,0.259,2.781,-0.931,6.837,16.080,0.026,0.982,-0.254,-0.793,0.275,0.122,100.000,64247.000,1.000
-0.720,-2.353,-2.914,0.696,3.253,0.495,7.856,17.106,0.026,0.987,-0.254,-0.610,0.366,0.244,100.000,64248.000,1.000
0.776,-1.333,-2.351,0.406,2.981,1.626,7.205,15.334,0.026,0.989,-0.252,-0.549,0.336,0.244,100.000,64249.000,1.000
1.330,-1.306,-2.587,-0.741,1.718,1.629,4.591,11.265,0.027,0.992,-0.251,-0.580,0.397,0.275,100.000,64250.000,1.000
0.872,-2.447,-3.588,-2.534,-0.428,0.212,0.718,6.112,0.027,0.990,-0.250,-0.671,0.458,0.305,100.000,64251.000,1.000
-0.398,-4.297,-5.046,-4.645,-3.119,-2.250,-3.305,0.817,0.026,0.992,-0.250,-0.610,0.427,0.397,100.000,64252.000,1.000
-1.961,-6.052,-6.510,-6.766,-5.943,-5.105,-6.672,-4.185,0.027,0.993,-0.253,-0.549,0.397,0.366,100.000,64253.000,1.000
-3.129,-7.002,-7.483,-8.542,-8.418,-7.569,-8.949,-8.560,0.025,0.997,-0.251,-0.580,0.458,0.244,100.000,64254.000,1.000
-3.383,-6.858,-7.586,-9.559,-10.042,-8.753,-9.862,-11.853,0.025,0.999,-0.248,-0.671,0.427,0.214,100.000,64255.000,1.000
-2.670,-5.814,-6.756,-9.514,-10.462,-8.135,-9.351,-13.663,0.024,1.000,-0.244,-0.885,0.549,0.000,100.000,64256.000,1.000
-1.427,-4.360,-5.276,-8.385,-9.637,-6.084,-7.795,-13.903,0.027,1.001,-0.244,-1.038,0.366,-0.061,100.000,64257.000,1.000
-0.274,-2.946,-3.584,-6.456,-7.837,-3.628,-5.972,-12.971,0.027,1.000,-0.246,-1.251,0.305,0.000,100.000,64258.000,1.000
0.439,-1.710,-1.968,-4.173,-5.477,-1.606,-4.597,-11.656,0.028,0.999,-0.247,-1.312,0.305,-0.183,100.000,64259.000,1.000
0.858,-0.458,-0.374,-1.925,-2.866,-0.081,-3.781,-10.661,0.028,0.997,-0.247,-1.343,0.458,-0.214,100.000,64260.000,1.000
1.329,1.018,1.381,0.029,-0.222,1.340,-3.041,-10.104,0.028,0.996,-0.250,-1.434,0.397,-0.183,100.000,64261.000,1.000
1.927,2.556,3.200,1.435,2.077,2.741,-1.920,-9.596,0.030,0.996,-0.247,-1.556,0.458,-0.214,100.000,64262.000,1.000
2.448,3.770,4.661,2.037,3.500,3.713,-0.546,-8.737,0.028,0.993,-0.245,-1.648,0.397,-0.305,100.000,64263.000,1.000
2.693,4.476,5.346,1.711,3.669,3.832,0.401,-7.481,0.028,0.995,-0.245,-1.648,0.397,-0.153,100.000,64264.000,1.000
2.477,4.719,5.004,0.470,2.557,3.048,0.295,-6.132,0.025,0.991,-0.244,-1.678,0.366,-0.092,100.000,64265.000,1.000
1.574,4.527,3.557,-1.514,0.556,1.807,-0.746,-4.914,0.026,0.992,-0.242,-1.648,0.366,0.000,100.000,64266.000,1.000
-0.080,3.898,1.245,-3.764,-1.548,0.928,-1.831,-3.564,0.025,0.993,-0.242,-1.648,0.366,0.092,100.000,64267.000,1.000
-2.273,2.900,-1.332,-5.551,-2.860,1.167,-2.018,-1.558,0.025,0.990,-0.241,-1.709,0.366,0.061,100.000,64268.000,1.000
-4.641,1.725,-3.454,-6.243,-2.836,2.593,-0.996,1.265,0.024,0.991,-0.238,-1.617,0.366,0.092,100.000,64269.000,1.000
-6.786,0.663,-4.634,-5.683,-1.575,4.390,0.860,4.389,0.024,0.991,-0.238,-1.587,0.244,0.031,100.000,64270.000,1.000
-8.322,-0.032,-4.829,-4.252,0.305,5.485,2.933,6.935,0.024,0.990,-0.239,-1.617,0.153,0.153,100.000,64271.000,1.000
-9.004,-0.268,-4.374,-2.616,2.050,5.367,4.707,8.264,0.023,0.987,-0.237,-1.709,0.061,0.397,100.000,64272.000,1.000
-8.836,-0.137,-3.698,-1.373,3.125,4.274,5.880,8.360,0.023,0.989,-0.239,-1.709,-0.061,0.366,100.000,64273.000,1.000
-7.977,0.183,-3.058,-0.825,3.376,2.861,6.341,7.685,0.023,0.986,-0.236,-1.617,-0.153,0.275,100.000,64274.000,1.000
-6.651,0.468,-2.533,-0.971,2.925,1.745,6.028,6.681,0.021,0.986,-0.237,-1.465,-0.153,0.336,100.000,64275.000,1.000
-5.159,0.519,-2.149,-1.619,1.982,1.238,4.936,5.447,0.022,0.984,-0.236,-1.373,-0.214,0.275,100.000,64276.000,1.000
-3.808,0.310,-1.864,-2.447,0.796,1.384,3.336,3.844,0.024,0.981,-0.236,-1.373,-0.336,0.336,100.000,64277.000,1.000
-2.810,0.016,-1.543,-3.113,-0.379,1.912,1.650,1.691,0.024,0.978,-0.237,-1.190,-0.427,0.244,100.000,64278.000,1.000
-2.288,-0.169,-1.083,-3.444,-1.432,2.108,-0.068,-1.228,0.025,0.980,-0.238,-1.038,-0.275,0.275,100.000,64279.000,1.000
-2.200,-0.148,-0.488,-3.466,-2.406,1.227,-2.192,-5.010,0.026,0.976,-0.240,-0.885,-0.397,0.244,100.000,64280.000,1.000
-2.199,0.091,0.237,-3.214,-3.287,-0.831,-4.938,-9.252,0.027,0.977,-0.238,-0.793,-0.305,0.183,100.000,64281.000,1.000
-1.709,0.562,1.200,-2.562,-3.855,-3.401,-7.908,-12.957,0.028,0.977,-0.240,-0.549,-0.366,0.244,100.000,64282.000,1.000
-0.301,1.332,2.560,-1.282,-3.785,-5.483,-10.211,-15.027,0.030,0.977,-0.240,-0.336,-0.305,0.275,100.000,64283.000,1.000
1.817,2.310,4.241,0.615,-2.978,-6.288,-11.080,-14.985,0.031,0.976,-0.239,0.031,-0.275,0.244,100.000,64284.000,1.000
3.646,2.894,5.606,2.570,-1.884,-5.720,-10.513,-13.290,0.032,0.974,-0.243,0.183,-0.031,0.244,100.000,64285.000,1.000
4.029,2.224,5.739,3.739,-1.288,-4.422,-9.166,-10.826,0.031,0.975,-0.245,0.519,-0.031,0.183,100.000,64286.000,1.000
2.694,0.060,4.318,3.762,-1.557,-3.141,-7.530,-8.054,0.032,0.975,-0.243,0.732,0.000,0.214,100.000,64287.000,1.000
0.552,-2.853,2.046,3.088,-2.230,-2.014,-5.445,-4.830,0.034,0.978,-0.245,1.038,0.153,0.275,100.000,64288.000,1.000
-1.055,-5.333,0.104,2.527,-2.403,-0.569,-2.379,-0.925,0.033,0.979,-0.246,1.221,0.305,0.275,100.000,64289.000,1.000
-1.204,-6.415,-0.581,2.718,-1.372,1.585,1.894,3.545,0.033,0.981,-0.246,1.373,0.366,0.122,100.000,64290.000,1.000
0.220,-5.654,0.294,3.877,0.944,4.150,6.744,8.035,0.031,0.983,-0.248,1.343,0.397,0.336,100.000,64291.000,1.000
2.504,-3.317,2.304,5.652,3.937,6.270,10.848,11.807,0.030,0.985,-0.245,1.434,0.549,0.305,100.000,64292.000,1.000
4.446,-0.373,4.460,7.229,6.652,7.198,13.123,14.432,0.030,0.986,-0.247,1.404,0.549,0.153,100.000,64293.000,1.000
5.108,2.059,5.788,7.855,8.370,6.900,13.493,16.032,0.029,0.990,-0.246,1.495,0.671,0.153,100.000,64294.000,1.000
4.452,3.430,5.948,7.383,8.955,6.072,12.782,17.002,0.028,0.992,-0.249,1.556,0.641,0.122,100.000,64295.000,1.000
3.173,3.842,5.231,6.231,8.668,5.473,11.936,17.548,0.030,0.994,-0.248,1.465,0.671,-0.092,100.000,64296.000,1.000
1.955,3.558,4.035,4.883,7.686,5.201,11.260,17.471,0.027,0.996,-0.248,1.404,0.702,-0.061,100.000,64297.000,1.000
0.983,2.659,2.493,3.520,5.909,4.692,10.344,16.310,0.027,0.998,-0.246,1.190,0.793,-0.122,100.000,64298.000,1.000
0.122,1.191,0.597,2.110,3.284,3.472,8.722,13.787,0.028,0.998,-0.247,0.916,0.763,-0.183,100.000,64299.000,1.000
-0.683,-0.495,-1.452,0.696,0.229,1.760,6.450,10.105,0.027,1.001,-0.247,0.854,0.793,-0.214,100.000,64300.000,1.000
-1.220,-1.724,-3.184,-0.511,-2.428,0.206,3.938,5.784,0.026,1.001,-0.249,0.732,0.732,-0.183,100.000,64301.000,1.000
-1.115,-1.807,-4.059,-1.240,-3.901,-0.761,1.507,1.367,0.027,1.002,-0.249,0.519,0.793,-0.153,100.000,64302.000,1.000
-0.123,-0.503,-3.716,-1.265,-3.819,-1.142,-0.641,-2.630,0.024,1.003,-0.247,0.305,0.793,-0.183,100.000,64303.000,1.000
1.573,1.707,-2.201,-0.532,-2.322,-1.124,-2.225,-5.711,0.025,1.001,-0.247,0.000,0.793,-0.305,100.000,64304.000,1.000
3.396,3.915,0.007,0.769,0.065,-0.842,-2.927,-7.516,0.024,0.998,-0.250,-0.305,0.641,-0.275,100.000,64305.000,1.000
4.642,5.330,2.139,2.164,2.581,-0.476,-2.746,-7.995,0.024,0.995,-0.250,-0.519,0.580,-0.214,100.000,64306.000,1.000
4.730,5.486,3.340,2.974,4.356,-0.510,-2.254,-7.526,0.024,0.993,-0.252,-0.610,0.488,-0.275,100.000,64307.000,1.000
3.507,4.266,3.035,2.732,4.771,-1.538,-2.173,-6.688,0.025,0.993,-0.255,-0.519,0.336,-0.061,100.000,64308.000,1.000
1.449,2.012,1.331,1.604,3.857,-3.632,-2.575,-5.762,0.024,0.993,-0.255,-0.610,0.397,0.000,100.000,64309.000,1.000
-0.629,-0.532,-1.019,0.243,2.236,-6.046,-2.729,-4.528,0.027,0.996,-0.253,-0.702,0.427,-0.031,100.000,64310.000,1.000
-2.161,-2.607,-3.104,-0.792,0.595,-7.692,-1.933,-2.710,0.028,0.998,-0.251,-0.793,0.397,0.031,100.000,64311.000,1.000
-3.036,-3.809,-4.332,-1.404,-0.764,-7.972,-0.483,-0.583,0.028,0.996,-0.249,-0.977,0.336,0.275,100.000,64312.000,1.000
-3.373,-4.100,-4.518,-1.825,-1.876,-7.089,0.440,1.046,0.027,0.993,-0.247,-1.068,0.305,0.366,100.000,64313.000,1.000
-3.323,-3.640,-3.796,-2.271,-2.797,-5.677,-0.191,1.477,0.026,0.989,-0.249,-1.099,0.275,0.458,100.000,64314.000,1.000
-3.046,-2.716,-2.578,-2.784,-3.491,-4.284,-2.392,0.597,0.027,0.989,-0.248,-1.129,0.275,0.488,100.000,64315.000,1.000
-2.658,-1.618,-1.393,-3.227,-3.854,-3.026,-5.042,-1.045,0.027,0.989,-0.249,-1.099,0.183,0.610,100.000,64316.000,1.000
-2.232,-0.542,-0.631,-3.395,-3.825,-1.652,-6.548,-2.501,0.025,0.991,-0.245,-1.068,0.183,0.519,100.000,64317.000,1.000
-1.944,0.293,-0.508,-3.240,-3.587,-0.037,-6.025,-2.968,0.024,0.988,-0.246,-1.221,0.092,0.366,100.000,64318.000,1.000
-1.951,0.654,-1.019,-2.870,-3.482,1.498,-3.900,-2.141,0.026,0.986,-0.246,-1.282,0.122,0.244,100.000,64319.000,1.000
-2.032,0.522,-1.796,-2.300,-3.653,2.388,-1.396,-0.239,0.028,0.985,-0.246,-1.312,0.031,0.183,100.000,64320.000,1.000
-1.667,0.126,-2.248,-1.431,-3.929,2.177,0.373,2.082,0.028,0.983,-0.244,-1.221,0.122,0.153,100.000,64321.000,1.000
-0.470,-0.176,-1.859,-0.186,-3.914,0.891,1.044,4.087,0.028,0.981,-0.245,-1.160,0.092,0.122,100.000,64322.000,1.000
1.610,0.069,-0.338,1.502,-3.077,-0.802,1.109,5.429,0.027,0.980,-0.247,-1.099,0.061,-0.092,100.000,64323.000,1.000
4.254,1.198,2.193,3.553,-1.135,-2.061,1.250,6.025,0.028,0.979,-0.251,-1.007,0.092,0.000,100.000,64324.000,1.000
6.743,3.078,5.063,5.490,1.555,-2.496,1.511,5.638,0.030,0.979,-0.250,-0.824,0.153,-0.214,100.000,64325.000,1.000
8.297,5.190,7.434,6.683,4.283,-2.131,1.462,4.069,0.030,0.982,-0.251,-0.793,0.397,-0.092,100.000,64326.000,1.000
8.600,7.051,8.888,6.907,6.616,-1.057,1.006,1.641,0.032,0.984,-0.251,-0.702,0.427,-0.092,100.000,64327.000,1.000
7.920,8.406,9.540,6.494,8.515,0.544,0.568,-0.884,0.030,0.983,-0.251,-0.671,0.549,-0.092,100.000,64328.000,1.000
6.830,9.150,9.783,6.009,9.999,2.244,0.479,-2.814,0.030,0.984,-0.252,-0.549,0.549,-0.061,100.000,64329.000,1.000
5.905,9.215,9.962,5.863,10.900,3.431,0.490,-3.850,0.030,0.986,-0.250,-0.549,0.641,0.000,100.000,64330.000,1.000
5.530,8.568,10.179,6.086,10.961,3.630,0.066,-4.118,0.029,0.987,-0.250,-0.366,0.641,0.122,100.000,64331.000,1.000
5.854,7.319,10.346,6.444,10.139,2.884,-0.852,-3.954,0.028,0.990,-0.249,-0.427,0.610,0.000,100.000,64332.000,1.000
6.850,5.797,10.392,6.743,8.770,1.741,-1.607,-3.587,0.027,0.993,-0.249,-0.519,0.671,0.000,100.000,64333.000,1.000
8.298,4.428,10.304,6.932,7.341,0.775,-1.411,-3.007,0.024,0.991,-0.248,-0.458,0.580,0.244,100.000,64334.000,1.000
9.649,3.418,9.930,6.904,6.056,0.096,-0.123,-2.159,0.025,0.992,-0.246,-0.519,0.549,0.366,100.000,64335.000,1.000
10.104,2.601,8.937,6.417,4.725,-0.541,1.585,-1.172,0.025,0.991,-0.244,-0.610,0.488,0.427,100.000,64336.000,1.000
9.135,1.749,7.241,5.451,3.262,-1.060,2.977,-0.146,0.026,0.994,-0.246,-0.671,0.580,0.488,100.000,64337.000,1.000
6.965,0.950,5.320,4.487,2.118,-0.782,4.068,1.116,0.025,0.995,-0.245,-0.610,0.549,0.519,100.000,64338.000,1.000
4.431,0.522,3.858,4.176,1.914,0.795,5.342,2.777,0.025,0.995,-0.243,-0.763,0.641,0.458,100.000,64339.000,1.000
2.412,0.660,3.189,4.784,2.743,3.151,6.800,4.601,0.025,0.995,-0.245,-0.946,0.580,0.488,100.000,64340.000,1.000
1.354,1.269,3.161,5.970,4.034,5.101,7.839,6.194,0.026,0.992,-0.247,-0.946,0.610,0.519,100.000,64341.000,1.000
1.189,2.052,3.360,6.999,5.003,5.864,7.961,7.369,0.026,0.990,-0.248,-0.885,0.519,0.488,100.000,64342.000,1.000
1.563,2.707,3.399,7.178,5.176,5.593,7.252,8.219,0.025,0.991,-0.247,-0.854,0.458,0.427,100.000,64343.000,1.000
2.048,3.076,3.055,6.211,4.552,5.004,6.141,8.832,0.027,0.990,-0.247,-0.977,0.458,0.519,100.000,64344.000,1.000
2.183,3.069,2.190,4.221,3.330,4.620,4.835,8.888,0.029,0.992,-0.248,-0.977,0.427,0.427,100.000,64345.000,1.000
1.542,2.533,0.716,1.620,1.679,4.387,3.237,7.882,0.028,0.991,-0.247,-1.007,0.488,0.641,100.000,64346.000,1.000
-0.100,1.336,-1.329,-1.090,-0.209,3.942,1.303,5.750,0.028,0.991,-0.249,-0.946,0.549,0.549,100.000,64347.000,1.000
-2.666,-0.490,-3.761,-3.545,-2.094,3.020,-0.828,2.873,0.027,0.990,-0.250,-0.977,0.580,0.458,100.000,64348.000,1.000
-5.685,-2.632,-6.174,-5.453,-3.623,1.745,-2.813,-0.219,0.029,0.990,-0.250,-0.946,0.549,0.427,100.000,64349.000,1.000
-8.215,-4.468,-7.852,-6.376,-4.224,0.730,-3.967,-2.790,0.028,0.989,-0.250,-0.885,0.549,0.366,100.000,64350.000,1.000
-9.200,-5.379,-8.089,-5.942,-3.380,0.652,-3.575,-4.076,0.027,0.989,-0.247,-1.007,0.519,0.458,100.000,64351.000,1.000
-8.280,-5.271,-6.824,-4.368,-1.236,1.490,-1.730,-3.988,0.028,0.991,-0.246,-0.946,0.549,0.214,100.000,64352.000,1.000
-6.186,-4.691,-4.879,-2.596,1.137,2.309,0.328,-3.409,0.028,0.989,-0.248,-1.038,0.427,0.214,100.000,64353.000,1.000
-4.200,-4.389,-3.479,-1.796,2.289,1.966,1.029,-3.486,0.027,0.987,-0.248,-0.916,0.458,0.183,100.000,64354.000,1.000
